ZCTA5CE20,lon,lat,bw,bs,be,bn
37664,-82.486235,36.526485,-82.6093,36.4272,-82.3897,36.5744
57702,-103.384338,44.030848,-103.6014,43.8832,-103.1579,44.2071
57772,-102.507029,43.585078,-102.8769,43.129,-102.2222,43.6876
62801,-89.141911,38.509059,-89.3481,38.3942,-88.9527,38.607
62305,-91.376286,39.860656,-91.4881,39.7581,-91.1297,40.0672
27889,-77.04766,35.604262,-77.1937,35.4479,-76.8203,35.7412
27565,-78.645803,36.362298,-78.8353,36.1622,-78.4593,36.542
60924,-87.886976,40.558726,-87.9947,40.5,-87.7833,40.6315
45769,-82.039982,39.094564,-82.2449,39.008,-81.9147,39.1814
40403,-84.241129,37.570449,-84.4256,37.4667,-84.0904,37.6765
42431,-87.456287,37.332425,-87.6493,37.2142,-87.2954,37.5153
42164,-86.175001,36.774978,-86.4098,36.6295,-85.9658,36.9356
40511,-84.470222,38.138838,-84.6409,38.0586,-84.324,38.2114
40004,-85.469489,37.802797,-85.6709,37.6878,-85.306,37.8998
40056,-85.487939,38.306323,-85.5122,38.2853,-85.4673,38.3227
41064,-84.071054,38.514616,-84.2177,38.4361,-83.9423,38.5891
40143,-86.505072,37.785406,-86.6243,37.6155,-86.3967,37.9329
42025,-88.336151,36.858652,-88.5211,36.7207,-88.1203,37.0064
45122,-84.133323,39.225247,-84.2172,39.1565,-84.019,39.2938
42602,-85.133237,36.732011,-85.2711,36.6156,-84.9749,36.888
53538,-88.879787,42.904931,-89.0136,42.8243,-88.66,43.0156
53105,-88.280454,42.664176,-88.425,42.5199,-88.1452,42.779
54525,-90.226151,46.436323,-90.2406,46.4158,-90.2162,46.4433
45806,-84.065045,40.663745,-84.2806,40.6175,-83.9752,40.7518
44107,-81.80025,41.482632,-81.8369,41.4674,-81.7681,41.4973
43926,-80.623621,40.51174,-80.6301,40.4952,-80.6136,40.5237
50455,-92.64981,43.456947,-92.7127,43.4001,-92.5756,43.5002
50440,-93.064143,43.339461,-93.1241,43.2699,-93.024,43.3861
50311,-93.67339,41.601202,-93.7038,41.5919,-93.6438,41.6095
56044,-93.951231,44.571368,-94.0702,44.4858,-93.7682,44.6661
56630,-94.471469,47.751482,-94.8452,47.4948,-94.1605,48.0148
55051,-93.332018,45.938162,-93.5589,45.7453,-93.1422,46.1158
56058,-93.86825,44.439303,-94.13,44.328,-93.7429,44.5329
64477,-94.45435,39.580872,-94.53,39.4616,-94.3747,39.7037
58472,-98.646755,46.631131,-98.903,46.5293,-98.4601,46.7325
58004,-97.285514,47.019375,-97.3782,46.9775,-97.1332,47.0648
58581,-99.812149,46.041061,-99.8801,45.9409,-99.6501,46.188
86046,-112.222582,35.544216,-112.456,34.973,-111.8075,35.8941
86031,-110.057426,35.325029,-110.2779,35.1703,-109.8437,35.6343
33612,-82.450995,28.050705,-82.4871,28.0253,-82.4162,28.0721
33830,-81.805639,27.88234,-81.9716,27.777,-81.6542,27.9882
32610,-82.343367,29.640792,-82.3462,29.6383,-82.3394,29.6437
32091,-82.104788,29.933901,-82.2498,29.7801,-81.9549,30.0603
33967,-81.811728,26.472798,-81.8462,26.4482,-81.7837,26.4931
32909,-80.639955,27.902539,-80.7258,27.8242,-80.5913,27.999
46167,-86.469813,39.876744,-86.5338,39.8241,-86.4069,39.9237
47112,-86.14439,38.190911,-86.3297,38.0771,-85.9767,38.2899
24315,-81.034777,37.14815,-81.3013,37.0226,-80.8546,37.2624
22842,-78.686201,38.78164,-78.8364,38.7079,-78.5598,38.8705
23832,-77.579543,37.390084,-77.7339,37.3498,-77.4865,37.4678
23803,-77.478931,37.214919,-77.603,37.112,-77.3298,37.2906
24088,-80.08787,36.907713,-80.2552,36.808,-79.9149,36.9732
22572,-76.773047,37.974803,-76.9394,37.8252,-76.6196,38.1146
97338,-123.342514,44.945319,-123.4794,44.8024,-123.2094,45.0434
16125,-80.363861,41.394409,-80.5193,41.3225,-80.2135,41.4947
97527,-123.376675,42.360088,-123.6393,42.1919,-123.1671,42.5527
16151,-80.205423,41.442485,-80.2088,41.4405,-80.202,41.4456
18431,-75.252805,41.619935,-75.3699,41.4779,-75.1337,41.7732
39350,-89.128186,32.803404,-89.35,32.616,-88.8631,32.998
39483,-89.887837,31.181943,-90.0606,31.0891,-89.7881,31.3957
39211,-90.12588,32.375454,-90.1583,32.3317,-90.0657,32.3998
39180,-90.880387,32.230516,-91.1746,32.0783,-90.6274,32.364
39338,-89.229748,32.130384,-89.4272,31.9668,-89.0749,32.2238
72015,-92.589736,34.493001,-92.7292,34.3969,-92.5009,34.6071
72556,-91.962425,36.032579,-92.1083,35.9192,-91.7877,36.1321
72832,-93.666489,35.428268,-93.6908,35.4065,-93.6492,35.4485
72459,-91.269169,36.261579,-91.4072,36.0948,-91.2103,36.4973
74457,-94.813846,36.051276,-94.9235,35.9273,-94.7249,36.1169
74048,-95.673673,36.670979,-95.8356,36.5975,-95.4316,36.8277
73736,-97.693221,36.353804,-97.783,36.275,-97.6041,36.4194
73628,-99.687838,35.626639,-99.9257,35.422,-99.4654,35.827
71342,-92.08877,31.646439,-92.3229,31.431,-92.0083,31.7521
88007,-106.976173,32.353554,-107.2985,32.229,-106.7766,32.606
87305,-108.731955,35.404059,-108.8597,35.3067,-108.6181,35.5229
87499,-108.246791,36.304336,-108.5004,36.0025,-108.0581,36.6471
11548,-73.621259,40.814967,-73.6337,40.8059,-73.5845,40.8238
87825,-107.493481,34.056376,-108.5716,33.201,-107.0372,34.5806
75462,-95.528955,33.570271,-95.6199,33.4271,-95.3382,33.8551
77021,-95.357414,29.697013,-95.387,29.6752,-95.3267,29.7148
78046,-99.312584,27.391784,-99.5378,27.2594,-99.1959,27.4972
77378,-95.343326,30.465616,-95.4966,30.3797,-95.2376,30.5444
78393,-97.343466,28.177855,-97.5411,28.0874,-97.2088,28.2923
79079,-100.244877,35.183788,-100.5388,34.9761,-100.0004,35.401
76905,-100.329334,31.483844,-100.4365,31.3713,-100.1409,31.6927
78653,-97.527799,30.337725,-97.6371,30.1978,-97.4194,30.4853
75766,-95.289536,31.936418,-95.4534,31.8022,-94.9853,32.1003
76065,-96.988597,32.470402,-97.0862,32.351,-96.8906,32.5536
23870,-77.500192,36.752529,-77.5162,36.7371,-77.4801,36.7657
23842,-77.220763,37.130552,-77.3584,36.9971,-77.0608,37.277
35957,-86.256364,34.172293,-86.3862,34.0991,-85.9995,34.2846
35007,-86.797552,33.215281,-86.8662,33.1659,-86.7174,33.2785
26264,-79.78697,38.658521,-79.9393,38.4562,-79.7213,38.7398
25301,-81.627605,38.350709,-81.6459,38.3406,-81.6066,38.3591
25126,-81.372,38.199081,-81.3757,38.1818,-81.3167,38.2092
00612,-66.726232,18.398117,-66.7763,18.3152,-66.574,18.4931
77554,-94.913069,29.235189,-95.1223,29.0846,-94.7812,29.3539
92544,-116.862786,33.649046,-116.9688,33.4992,-116.6651,33.7707
95206,-121.399841,37.881674,-121.5794,37.8055,-121.2199,37.9996
95041,-122.058909,37.050737,-122.0643,37.0456,-122.0508,37.054
95472,-122.865706,38.387972,-123.0088,38.3259,-122.7486,38.482
95963,-122.258459,39.730416,-122.6826,39.5813,-121.9967,39.8698
92273,-115.697537,32.808062,-115.7126,32.7886,-115.6723,32.8255
96078,-122.17826,40.082855,-122.1831,40.0805,-122.1705,40.0845
13440,-75.476436,43.221417,-75.6455,43.1073,-75.3054,43.3123
10473,-73.859079,40.81834,-73.8844,40.8045,-73.8401,40.8286
92283,-114.792604,32.836965,-114.9837,32.7008,-114.4653,33.0623
75554,-94.783745,33.588087,-94.9007,33.3863,-94.6773,33.7345
75661,-94.146105,32.639123,-94.3106,32.5164,-94.0428,32.7509
75803,-95.656778,31.875807,-95.8806,31.6488,-95.4203,32.0615
76502,-97.420584,31.094336,-97.515,30.9834,-97.3217,31.2264
01570,-71.848495,42.052068,-71.8893,42.0236,-71.8046,42.0928
49663,-85.392759,44.420176,-85.5988,44.339,-85.2011,44.5118
01608,-71.801389,42.262094,-71.8125,42.2521,-71.7933,42.2716
67202,-97.335206,37.686685,-97.3517,37.6789,-97.3253,37.6975
54850,-90.695112,46.806215,-90.7916,46.7525,-90.3932,47.0806
82930,-110.596184,40.885764,-111.0466,40.7105,-110.0007,41.5166
98237,-121.732397,48.554725,-121.9544,48.2985,-121.4244,48.7644
95053,-121.937067,37.348898,-121.9433,37.3453,-121.9325,37.352
10036,-73.990406,40.759817,-74.0038,40.7542,-73.9781,40.7659
03447,-72.147938,42.759202,-72.2185,42.7162,-72.0786,42.8107
69141,-102.896555,41.305834,-103.1663,41.2362,-102.7634,41.3522
68785,-96.714053,42.413874,-96.7807,42.3511,-96.6771,42.5247
76104,-97.311454,32.730739,-97.3588,32.6986,-97.293,32.7453
85922,-109.179854,33.479964,-109.377,33.0826,-109.0466,33.7781
90089,-118.28656,34.02189,-118.2915,34.0163,-118.2749,34.0274
95246,-120.494694,38.231196,-120.672,38.1632,-120.3829,38.306
50026,-94.453286,41.851065,-94.5323,41.7768,-94.3383,41.9355
29620,-82.416171,34.171548,-82.6307,34.0141,-82.2402,34.3133
29016,-80.992826,34.199562,-81.1397,34.1329,-80.8583,34.2808
07927,-74.453471,40.820042,-74.4745,40.8057,-74.4384,40.8384
04236,-70.144613,44.190364,-70.2126,44.1262,-70.0809,44.2588
04864,-69.244809,44.129459,-69.3215,44.0548,-69.1605,44.191
98362,-123.311416,48.034415,-123.4627,47.8669,-123.1671,48.1257
83422,-111.321284,43.678223,-111.4,43.6219,-111.0458,43.7923
62824,-88.350497,38.669667,-88.4383,38.5555,-88.2491,38.8135
78622,-97.789958,29.768613,-97.8056,29.7419,-97.7609,29.8023
35179,-87.063187,34.275036,-87.142,34.2053,-86.7486,34.3326
36582,-88.153428,30.517918,-88.3161,30.3983,-88.0874,30.6034
36108,-86.412024,32.344138,-86.4985,32.2581,-86.309,32.4299
35541,-87.195845,34.070951,-87.2677,33.985,-87.1022,34.1772
48039,-82.550523,42.696635,-82.6106,42.6533,-82.4835,42.7285
49862,-86.764376,46.333012,-86.8663,46.2312,-86.5224,46.5609
17077,-76.536224,40.402622,-76.5394,40.4007,-76.5338,40.4049
19436,-75.250073,40.202536,-75.2555,40.1976,-75.2365,40.2058
17979,-76.20219,40.567536,-76.2074,40.5576,-76.1917,40.5732
17576,-76.197007,40.037552,-76.2006,40.0311,-76.1934,40.0393
19095,-75.152483,40.085546,-75.1716,40.0717,-75.1317,40.0983
99613,-155.191449,59.242329,-156.8751,58.6143,-154.2923,59.4616
87830,-108.73884,33.703619,-109.0469,33.454,-108.4264,33.9969
87573,-105.67966,35.814321,-105.8143,35.6532,-105.577,35.8712
99775,-147.828074,64.858429,-147.8653,64.8537,-147.813,64.8623
15034,-79.890673,40.350834,-79.9062,40.339,-79.8767,40.3593
39482,-89.579395,31.372392,-89.7135,31.2297,-89.4515,31.5487
32361,-83.982005,30.35849,-84.0127,30.3459,-83.9689,30.3709
62231,-89.326781,38.64389,-89.5087,38.4874,-89.1387,38.742
60458,-87.835174,41.750347,-87.8583,41.7327,-87.8143,41.7623
38260,-89.214073,36.364338,-89.2986,36.2716,-89.1037,36.4705
35961,-85.873337,34.270753,-86.001,34.1381,-85.748,34.4334
36024,-86.029244,32.66856,-86.1368,32.5346,-85.9176,32.7549
35072,-86.061756,33.087571,-86.2239,32.9444,-85.8847,33.2586
95514,-123.670551,40.292673,-123.7965,40.1664,-123.5554,40.4287
38618,-89.890064,34.702122,-90.2316,34.6253,-89.689,34.7954
11355,-73.821259,40.751435,-73.8379,40.7391,-73.8075,40.7632
14201,-78.887455,42.896815,-78.9044,42.8841,-78.873,42.9065
11697,-73.914197,40.558481,-73.9405,40.5437,-73.8794,40.5683
40078,-85.147461,37.840421,-85.2806,37.7781,-85.0333,37.917
40507,-84.49607,38.047206,-84.5054,38.0366,-84.4889,38.0546
42533,-84.592968,37.068897,-84.609,37.0522,-84.5786,37.0803
57007,-96.784886,44.318385,-96.7885,44.3141,-96.778,44.3259
21005,-76.150958,39.474312,-76.2538,39.3499,-76.06,39.513
02717,-70.983115,41.754053,-71.0577,41.7116,-70.9072,41.7912
20851,-77.120889,39.077668,-77.1415,39.0619,-77.103,39.0942
97760,-121.280812,44.407647,-121.4058,44.3098,-121.0111,44.4799
97868,-118.985818,45.401857,-119.1482,45.2233,-118.511,45.5742
35466,-87.905602,33.247723,-88.0766,33.0636,-87.7725,33.4812
22722,-78.22545,38.463058,-78.2488,38.4444,-78.2084,38.4793
36775,-86.892633,32.161296,-87.1648,32.0854,-86.7128,32.3338
24570,-79.426022,37.3482,-79.4447,37.338,-79.4168,37.3572
72829,-93.175302,35.101707,-93.1851,35.0905,-93.1685,35.1189
81623,-107.256322,39.24805,-107.466,38.9849,-106.9864,39.541
81137,-107.675755,37.072304,-107.854,36.8488,-107.4209,37.215
80433,-105.295008,39.496445,-105.3989,39.408,-105.1291,39.5804
30606,-83.426521,33.944482,-83.5215,33.8773,-83.3766,34.0001
30346,-84.33889,33.924322,-84.3479,33.915,-84.3277,33.9317
30090,-84.548123,33.953092,-84.549,33.9518,-84.547,33.9546
53583,-89.855998,43.242163,-89.9948,43.188,-89.6005,43.3367
52774,-90.594244,41.906957,-90.6046,41.9019,-90.5904,41.9145
15031,-80.16153,40.34801,-80.1725,40.3427,-80.152,40.3545
06067,-72.655402,41.656134,-72.7153,41.6277,-72.6086,41.6881
06066,-72.459921,41.837296,-72.5075,41.7983,-72.4189,41.8746
11719,-72.912487,40.778645,-72.9381,40.7576,-72.8823,40.8047
28115,-80.774931,35.579792,-80.8659,35.5058,-80.6723,35.6708
28625,-80.895335,35.867343,-81.0904,35.7431,-80.6921,36.0254
27041,-80.484941,36.41976,-80.5725,36.3131,-80.3801,36.4895
28607,-81.640763,36.230847,-81.7853,36.1179,-81.4998,36.3207
28458,-78.010199,34.833501,-78.3152,34.7361,-77.8544,34.891
28379,-79.78076,34.951482,-79.9274,34.8054,-79.6096,35.0551
99149,-117.470842,47.229123,-117.4926,47.2107,-117.4513,47.2363
82224,-104.83278,43.050672,-104.9793,42.7109,-104.7749,43.1181
93254,-119.65712,34.867924,-120.0902,34.771,-119.5124,35.1099
10007,-74.006833,40.713877,-74.0137,40.7098,-74.0007,40.7171
26424,-80.174125,39.279731,-80.2002,39.2624,-80.1506,39.3081
32464,-85.942745,30.912803,-86.1371,30.7279,-85.8164,30.9941
74458,-95.587858,35.882306,-95.6066,35.8711,-95.5708,35.901
61112,-88.975486,42.243874,-88.9818,42.2268,-88.966,42.2535
97880,-118.892691,45.086309,-119.163,44.862,-118.5533,45.3021
97846,-117.121791,45.244838,-117.4108,45.0791,-116.8242,45.5211
97463,-122.414715,43.750032,-122.5265,43.6567,-122.3055,43.8149
75630,-94.577249,32.869527,-94.7001,32.7773,-94.4058,32.9701
30018,-83.803378,33.71693,-83.8086,33.7113,-83.7914,33.7228
99685,-166.470993,53.862315,-166.6327,53.8054,-166.3551,54.0095
79505,-99.840802,33.565258,-99.9931,33.4162,-99.6292,33.6727
35491,-88.097743,32.936648,-88.1213,32.9234,-88.0803,32.9551
37756,-84.4007,36.305569,-84.5362,36.1635,-84.2836,36.4252
61334,-89.106103,41.143948,-89.1696,41.104,-89.0091,41.1923
50040,-94.101213,42.173632,-94.1158,42.1664,-94.0866,42.1809
95545,-124.069336,40.262591,-124.3106,40.1274,-123.9079,40.3927
49808,-87.876588,46.809071,-88.0451,46.7035,-87.539,46.9663
49884,-86.355622,46.412974,-86.5537,46.1862,-86.0584,46.5725
00911,-66.056387,18.451088,-66.0659,18.4472,-66.0472,18.4557
58006,-97.194914,47.097973,-97.3668,47.0499,-97.0907,47.1517
79018,-102.388815,35.708444,-102.6376,35.5156,-101.965,35.8247
67862,-101.954092,37.479609,-102.0421,37.2581,-101.8166,37.6949
83227,-114.511551,44.159147,-114.6614,44.0038,-114.2788,44.3183
25913,-81.46529,37.713505,-81.4937,37.6861,-81.4542,37.7275
66522,-95.938181,39.866024,-95.9423,39.8632,-95.9346,39.8705
20551,-77.045801,38.892803,-77.0467,38.8921,-77.0449,38.8935
75687,-94.963989,32.105871,-94.9692,32.0962,-94.9578,32.1148
80813,-105.161287,38.771393,-105.2682,38.6502,-104.939,38.8511
10919,-74.379724,41.530196,-74.4061,41.4994,-74.3561,41.5482
04259,-70.009827,44.224569,-70.0757,44.1762,-69.9374,44.2751
93207,-118.624618,35.883283,-118.7886,35.8334,-118.5415,35.9576
98548,-123.191304,47.513273,-123.506,47.3441,-123.0696,47.6002
80735,-102.250288,39.715489,-102.4651,39.5721,-102.0499,39.8986
02876,-71.585719,41.996398,-71.5953,41.9943,-71.5684,42.0017
36101,-86.297632,32.381773,-86.2984,32.3813,-86.2968,32.3823
54629,-91.674065,44.170548,-91.8365,44.0253,-91.5343,44.2683
98862,-120.178148,48.577838,-120.6578,48.3837,-119.9142,48.8714
81141,-105.918545,37.161465,-105.9654,37.131,-105.8178,37.2101
38733,-90.734803,33.744241,-90.738,33.7423,-90.7334,33.7475
34487,-82.612718,28.78148,-82.6133,28.7807,-82.6121,28.7823
32723,-81.304406,29.0346,-81.3056,29.0335,-81.3036,29.0354
27562,-78.954017,35.632446,-79.0718,35.5225,-78.8801,35.7188
08832,-74.319508,40.510078,-74.3314,40.4879,-74.2903,40.5265
38389,-89.121272,36.102928,-89.1253,36.0998,-89.1184,36.1072
40448,-84.757986,37.456236,-84.7609,37.4524,-84.7548,37.4596
84716,-111.449298,37.971516,-111.5928,37.7713,-111.2952,38.1501
52168,-91.95338,43.203392,-91.9582,43.198,-91.9473,43.2104
70397,-90.786881,29.411176,-90.9531,29.273,-90.7211,29.4794
23130,-76.264594,37.389543,-76.2938,37.3659,-76.2478,37.421
08544,-74.657866,40.346412,-74.6631,40.3425,-74.6522,40.3504
89823,-115.22821,40.964313,-115.4476,40.8021,-115.0527,41.1004
17887,-76.880356,41.074796,-76.9032,41.0728,-76.8694,41.0779
92275,-115.880839,33.207831,-115.9824,33.12,-115.7898,33.3231
85236,-111.719489,33.322918,-111.7212,33.3214,-111.7169,33.325
44555,-80.649652,41.107141,-80.6523,41.1038,-80.6448,41.111
83414,-110.958717,43.891529,-111.0491,43.5831,-110.7685,44.1324
04234,-70.193601,44.61626,-70.1952,44.6159,-70.1927,44.6167
27202,-79.506183,36.185688,-79.5074,36.1843,-79.5042,36.1865
13024,-76.575996,42.93412,-76.578,42.9327,-76.5703,42.936
71497,-93.097945,31.748985,-93.1058,31.7419,-93.0893,31.7545
59489,-109.25467,47.638545,-109.659,47.4615,-108.8268,47.8034
62852,-87.8663,38.350053,-87.8729,38.3464,-87.8638,38.3541
60969,-88.14992,41.111016,-88.1537,41.1066,-88.144,41.116
37929,-83.915966,35.962409,-83.9168,35.9618,-83.9152,35.963
15290,-80.01931,40.457339,-80.0213,40.4552,-80.0175,40.4593
02762,-71.336422,42.014085,-71.3815,41.9851,-71.2883,42.045
32306,-84.295153,30.442078,-84.2981,30.4396,-84.2908,30.4458
85026,-111.973557,33.448911,-111.9784,33.4463,-111.969,33.4511
83656,-116.798554,43.725461,-116.8035,43.7203,-116.7927,43.7309
72615,-93.012146,36.315412,-93.0151,36.3126,-93.0079,36.3178
40221,-85.753054,38.186558,-85.7567,38.1815,-85.7502,38.1901
56525,-96.752599,46.671607,-96.7586,46.6555,-96.7418,46.6884
33530,-82.172356,27.907727,-82.1758,27.9053,-82.1704,27.9109
92161,-117.231593,32.874202,-117.2343,32.8717,-117.229,32.8769
85721,-110.949571,32.231073,-110.951,32.2304,-110.9481,32.2317
91371,-118.576052,34.185048,-118.5812,34.1823,-118.5709,34.1884
83253,-113.771679,44.546469,-114.0516,44.3188,-113.4774,44.755
83215,-112.812448,43.443087,-112.8162,43.4402,-112.8076,43.4463
04341,-69.554351,44.25953,-69.5596,44.2582,-69.5508,44.2631
02823,-71.54479,41.73328,-71.5531,41.73,-71.5378,41.7388
99850,-135.484322,58.488207,-135.489,58.4836,-135.4806,58.4918
15324,-80.065407,40.100739,-80.0739,40.0971,-80.0576,40.1051
47420,-86.549865,38.922776,-86.5535,38.9045,-86.5374,38.9295
36476,-86.545562,31.353497,-86.5571,31.3478,-86.5401,31.3582
47021,-85.148561,38.970146,-85.1492,38.9696,-85.1479,38.9707
76598,-97.73486,31.475424,-97.7366,31.4739,-97.7335,31.4772
46789,-85.197415,41.582735,-85.2006,41.5799,-85.1943,41.5856
27594,-78.166218,36.472942,-78.1737,36.455,-78.1585,36.4894
46045,-86.149345,40.290213,-86.1521,40.2857,-86.1436,40.2927
28282,-80.845285,35.224812,-80.8464,35.224,-80.8442,35.2257
70457,-90.113329,30.527521,-90.1153,30.5258,-90.111,30.5289
15139,-79.83494,40.522203,-79.851,40.5074,-79.8192,40.5362
19506,-76.123789,40.458725,-76.2385,40.3695,-76.0016,40.5585
15317,-80.157918,40.271397,-80.2665,40.2147,-80.0702,40.3287
15370,-80.1753,39.870425,-80.366,39.7596,-80.0424,40.0081
15541,-78.99389,40.051268,-79.0864,39.9844,-78.8506,40.1441
30507,-83.766213,34.260821,-83.8657,34.1634,-83.6838,34.3656
30530,-83.396284,34.240338,-83.4523,34.1162,-83.2913,34.3616
30457,-82.629249,32.3936,-82.7487,32.2936,-82.335,32.5047
30741,-85.287159,34.952135,-85.3459,34.8917,-85.1953,34.9859
31308,-81.473671,32.180273,-81.6168,32.0795,-81.3847,32.2695
31014,-83.353338,32.40974,-83.498,32.2697,-83.1871,32.5942
89123,-115.149081,36.035201,-115.1807,36.0132,-115.114,36.0576
48336,-83.34803,42.463325,-83.3866,42.4406,-83.3168,42.4859
48614,-84.303629,43.25683,-84.3923,43.2011,-84.2083,43.2951
07457,-74.312818,40.991565,-74.332,40.9822,-74.293,41.0031
08243,-74.691012,39.163624,-74.7182,39.1182,-74.6698,39.1836
08037,-74.767635,39.624738,-74.9301,39.5284,-74.6004,39.7298
63670,-90.162444,37.896669,-90.3637,37.7065,-89.9248,38.0562
64431,-94.99373,40.530899,-95.0783,40.4761,-94.8871,40.5764
63050,-90.576836,38.263594,-90.6941,38.1651,-90.4434,38.3587
65648,-93.15511,37.394265,-93.2756,37.3192,-93.0367,37.5032
59011,-109.980306,45.902318,-110.2929,45.6274,-109.4172,46.2209
59832,-113.229042,46.67864,-113.5181,46.4111,-113.0361,46.8322
59736,-113.359054,45.345353,-113.548,45.1524,-113.1416,45.5224
98294,-121.772285,47.869969,-121.8635,47.7769,-121.6448,47.9353
38305,-88.731075,35.6852,-88.9767,35.615,-88.5996,35.8106
38320,-88.109496,36.047659,-88.215,35.8672,-87.9258,36.1947
37190,-86.050109,35.812763,-86.1572,35.7114,-85.922,35.9649
38063,-89.584715,35.79734,-89.9589,35.5931,-89.3845,35.886
37885,-84.119608,35.49146,-84.3017,35.38,-83.9385,35.6642
37370,-84.72683,35.375782,-84.813,35.2678,-84.6024,35.4356
57625,-101.043859,44.957486,-101.5001,44.6537,-100.2944,45.2719
57732,-103.616655,44.150363,-103.769,44.0832,-103.4524,44.4129
38472,-87.040349,35.37455,-87.18,35.3051,-86.8928,35.456
60550,-88.877728,41.776975,-88.9416,41.7164,-88.8084,41.8487
28086,-81.37559,35.241741,-81.474,35.1618,-81.2704,35.3507
62540,-89.416856,39.589211,-89.4396,39.5681,-89.3953,39.5972
60512,-88.436436,41.694645,-88.4857,41.6747,-88.3887,41.7221
42701,-85.836682,37.708158,-86.0599,37.5597,-85.6761,37.8158
40744,-84.069212,37.071183,-84.3689,36.9394,-83.8519,37.1187
44903,-82.523558,40.824864,-82.6982,40.6515,-82.3682,40.8861
45011,-84.51724,39.415236,-84.5908,39.3151,-84.4,39.5378
41472,-83.238205,37.896165,-83.4539,37.7689,-82.9614,38.1201
42642,-85.033027,37.059174,-85.1966,36.9499,-84.8773,37.1894
42345,-87.178509,37.144259,-87.3336,37.0408,-87.0382,37.2924
41093,-83.544285,38.408778,-83.7028,38.2548,-83.4528,38.5065
53094,-88.730016,43.147131,-88.8915,43.057,-88.5519,43.1982
53023,-88.107453,43.781982,-88.1612,43.7173,-88.0411,43.841
45103,-84.140258,39.071667,-84.2637,39.003,-84.0336,39.1954
52773,-90.766149,41.63514,-90.8606,41.5381,-90.666,41.684
50452,-93.37542,42.779688,-93.4786,42.7024,-93.301,42.8771
50322,-93.735889,41.633831,-93.7768,41.6076,-93.6973,41.6616
52534,-92.680624,41.272931,-92.6887,41.2636,-92.6741,41.2853
55448,-93.300731,45.194292,-93.3672,45.1281,-93.2659,45.2129
